word1,type,len,pos1,stemmed1,priorpolarity
outstanding,strongsubj,1,adj,n,positive
outstandingly,strongsubj,1,anypos,n,positive
outstrip,strongsubj,1,verb,y,positive
outwit,strongsubj,1,verb,y,positive
ovation,strongsubj,1,adj,n,positive
ovation,strongsubj,1,noun,n,positive
over,strongsubj,1,acted,anypos,n negative
over,weaksubj,1,valuation,adj,n negative
over,weaksubj,1,valuation,noun,n negative
overachiever,strongsubj,1,noun,n,positive
overact,strongsubj,1,anypos,y,negative
overact,strongsubj,1,verb,y,negative
overacted,strongsubj,1,anypos,n,negative
overawe,weaksubj,1,verb,y,negative
overbalance,weaksubj,1,verb,y,negative
overbalanced,weaksubj,1,adj,n,negative
overbearing,strongsubj,1,adj,n,negative
overbearingly,strongsubj,1,adverb,n,negative
overblown,strongsubj,1,adj,n,negative
overcome,strongsubj,1,verb,y,negative
overdo,strongsubj,1,verb,y,negative
overdone,strongsubj,1,anypos,n,negative
overdue,strongsubj,1,adj,n,negative
overemphasize,strongsubj,1,verb,y,negative
overjoyed,strongsubj,1,adj,n,positive
overkill,strongsubj,1,noun,n,negative
overlook,strongsubj,1,verb,y,negative
overplay,strongsubj,1,verb,y,negative
overpower,weaksubj,1,verb,y,negative
overreach,weaksubj,1,verb,y,negative
overrun,weaksubj,1,verb,y,negative
overshadow,weaksubj,1,verb,y,negative
oversight,weaksubj,1,noun,n,negative
oversimplification,weaksubj,1,noun,n,negative
oversimplified,weaksubj,1,adj,n,negative
oversimplify,weaksubj,1,verb,y,negative
oversized,weaksubj,1,adj,n,negative
overstate,strongsubj,1,anypos,y,negative
overstatement,strongsubj,1,adj,n,negative
overstatement,strongsubj,1,noun,n,negative
overstatements,strongsubj,1,anypos,n,negative
overt,weaksubj,1,adj,n,neutral
overtaxed,weaksubj,1,adj,n,negative
overthrow,weaksubj,1,verb,y,negative
overturn,weaksubj,1,verb,y,negative
overture,strongsubj,1,adj,n,positive
overture,strongsubj,1,noun,n,positive
overtures,weaksubj,1,adj,n,neutral
overtures,weaksubj,1,noun,n,neutral
overwhelm,weaksubj,1,verb,y,negative
overwhelming,strongsubj,1,adj,n,negative
overwhelmingly,strongsubj,1,anypos,n,negative
overworked,strongsubj,1,adj,n,negative
overzealous,strongsubj,1,adj,n,negative
overzealously,strongsubj,1,adverb,n,negative
pacifist,strongsubj,1,noun,n,positive
pacifists,strongsubj,1,adj,n,positive
pacifists,strongsubj,1,noun,n,positive
pacify,weaksubj,1,verb,y,neutral
pain,strongsubj,1,adj,n,negative
pain,strongsubj,1,noun,n,negative
pain,weaksubj,1,verb,y,negative
painful,weaksubj,1,adj,n,negative
painfully,weaksubj,1,adverb,n,negative
painless,weaksubj,1,adj,n,positive
painlessly,weaksubj,1,adverb,n,positive
pains,strongsubj,1,adj,n,negative
pains,strongsubj,1,noun,n,negative
painstaking,strongsubj,1,adj,n,positive
painstakingly,strongsubj,1,adverb,n,positive
palatable,strongsubj,1,adj,n,positive
palatial,strongsubj,1,adj,n,positive
pale,weaksubj,1,adj,n,negative
pale,weaksubj,1,noun,n,negative
palliate,strongsubj,1,verb,y,positive
paltry,strongsubj,1,adj,n,negative
pamper,weaksubj,1,verb,y,positive
pan,weaksubj,1,verb,y,negative
pandemonium,strongsubj,1,noun,n,negative
panic,strongsubj,1,noun,n,negative
panic,strongsubj,1,verb,y,negative
panicky,strongsubj,1,adj,n,negative
paradise,strongsubj,1,noun,n,positive
paradoxical,strongsubj,1,adj,n,negative
paradoxically,strongsubj,1,adverb,n,negative
paralize,weaksubj,1,verb,n,negative
paralyzed,weaksubj,1,adj,n,negative
paramount,strongsubj,1,adj,n,positive
paranoia,strongsubj,1,noun,n,negative
paranoid,strongsubj,1,adj,n,negative
parasite,weaksubj,1,noun,n,negative
pardon,strongsubj,1,verb,y,positive
pariah,strongsubj,1,noun,n,negative
parody,strongsubj,1,verb,y,negative
partiality,strongsubj,1,adj,n,negative
partiality,strongsubj,1,noun,n,negative
particular,weaksubj,1,adj,n,neutral
particularly,weaksubj,1,adverb,n,neutral
partisan,strongsubj,1,adj,n,negative
partisan,strongsubj,1,noun,n,negative
partisans,strongsubj,1,adj,n,negative
partisans,strongsubj,1,noun,n,negative
passe,strongsubj,1,adj,n,negative
passion,strongsubj,1,noun,n,positive
passionate,strongsubj,1,adj,n,positive
passionately,strongsubj,1,anypos,n,positive
passive,weaksubj,1,adj,n,negative
passive,strongsubj,1,noun,n,negative
passiveness,strongsubj,1,adj,n,negative
passiveness,strongsubj,1,noun,n,negative
pathetic,strongsubj,1,adj,n,negative
pathetically,strongsubj,1,anypos,n,negative
patience,strongsubj,1,noun,n,positive
patient,weaksubj,1,adj,n,positive
patient,weaksubj,1,adj,n,positive
patient,weaksubj,1,noun,n,positive
patiently,strongsubj,1,adverb,n,positive
patriot,strongsubj,1,noun,n,positive
patriotic,strongsubj,1,adj,n,positive
patronize,strongsubj,1,verb,y,negative
paucity,strongsubj,1,adj,n,negative
paucity,strongsubj,1,noun,n,negative
pauper,strongsubj,1,noun,n,negative
paupers,strongsubj,1,adj,n,negative
paupers,strongsubj,1,noun,n,negative
payback,strongsubj,1,adj,n,negative
payback,strongsubj,1,noun,n,negative
peace,weaksubj,1,adj,n,positive
peace,weaksubj,1,noun,n,positive
peaceable,strongsubj,1,adj,n,positive
peaceful,weaksubj,1,adj,n,positive
peaceful,weaksubj,1,noun,n,positive
peacefully,weaksubj,1,adverb,n,positive
peacekeepers,weaksubj,1,adj,n,positive
peacekeepers,weaksubj,1,noun,n,positive
peculiar,strongsubj,1,anypos,n,negative
peculiarly,strongsubj,1,anypos,y,negative
pedantic,strongsubj,1,adj,n,negative
pedestrian,weaksubj,1,adj,n,negative
peerless,strongsubj,1,adj,n,positive
peeve,strongsubj,1,verb,y,negative
peeved,strongsubj,1,adj,n,negative
peevish,strongsubj,1,adj,n,negative
peevishly,strongsubj,1,adverb,n,negative
penalize,strongsubj,1,verb,y,negative
penalty,weaksubj,1,adj,n,negative
penalty,weaksubj,1,noun,n,negative
penetrating,strongsubj,1,adj,n,positive
penitent,strongsubj,1,adj,n,positive
perceptions,strongsubj,1,adj,n,neutral
perceptions,strongsubj,1,noun,n,neutral
perceptive,strongsubj,1,adj,n,positive
perfect,strongsubj,1,adj,n,positive
perfect,strongsubj,1,anypos,y,positive
perfect,strongsubj,1,verb,y,positive
perfection,strongsubj,1,noun,n,positive
perfectly,strongsubj,1,anypos,n,positive
perfidious,strongsubj,1,adj,n,negative
perfidity,strongsubj,1,noun,n,negative
perfunctory,strongsubj,1,adj,n,negative
perfunctory,strongsubj,1,noun,n,negative
perhaps,strongsubj,1,anypos,y,neutral
peril,strongsubj,1,noun,n,negative
perilous,weaksubj,1,adj,n,negative
perilously,weaksubj,1,adverb,n,negative
peripheral,weaksubj,1,adj,n,negative
perish,strongsubj,1,verb,y,negative
permissible,weaksubj,1,adj,n,positive
pernicious,strongsubj,1,adj,n,negative
perplex,strongsubj,1,verb,y,negative
perplexed,strongsubj,1,adj,n,negative
perplexing,strongsubj,1,anypos,n,negative
perplexity,strongsubj,1,noun,n,negative
persecute,strongsubj,1,verb,y,negative
persecution,strongsubj,1,adj,n,negative
persecution,strongsubj,1,noun,n,negative
perseverance,strongsubj,1,noun,n,positive
persevere,strongsubj,1,verb,y,positive
persistence,weaksubj,1,adj,n,neutral
persistence,weaksubj,1,noun,n,neutral
persistent,weaksubj,1,adj,n,positive
persistent,weaksubj,1,noun,n,positive
personages,weaksubj,1,adj,n,positive
personages,weaksubj,1,noun,n,positive
personality,strongsubj,1,adj,n,positive
personality,strongsubj,1,noun,n,positive
perspective,weaksubj,1,adj,n,neutral
perspective,weaksubj,1,noun,n,neutral
perspicuous,strongsubj,1,adj,n,positive
perspicuously,strongsubj,1,adverb,n,positive
persuade,strongsubj,1,verb,y,positive
persuasive,strongsubj,1,adj,n,positive
persuasive,strongsubj,1,noun,n,positive
persuasively,strongsubj,1,adverb,n,positive
pertinacious,strongsubj,1,adj,n,negative
pertinaciously,strongsubj,1,adverb,n,negative
pertinacity,strongsubj,1,noun,n,negative
pertinent,weaksubj,1,adj,n,positive
perturb,strongsubj,1,verb,y,negative
perturbed,strongsubj,1,adj,n,negative
pervasive,strongsubj,1,adj,n,negative
pervasive,strongsubj,1,noun,n,negative
perverse,strongsubj,1,adj,n,negative
perversely,strongsubj,1,anypos,n,negative
perversion,strongsubj,1,noun,n,negative
perversity,strongsubj,1,noun,n,negative
pervert,strongsubj,1,verb,y,negative
perverted,strongsubj,1,anypos,n,negative
pessimism,strongsubj,1,noun,n,negative
pessimistic,strongsubj,1,adj,n,negative
pessimistically,strongsubj,1,anypos,n,negative
pest,strongsubj,1,noun,n,negative
pestilent,strongsubj,1,adj,n,negative
petrify,strongsubj,1,verb,y,negative
petrified,strongsubj,1,adj,n,negative
pettifog,strongsubj,1,verb,y,negative
petty,strongsubj,1,adj,n,negative
phenomenal,strongsubj,1,adj,n,positive
phenomenally,strongsubj,1,anypos,n,positive
philosophize,strongsubj,1,verb,y,neutral
phobia,strongsubj,1,noun,n,negative
phobic,strongsubj,1,adj,n,negative
phony,strongsubj,1,adj,n,negative
picky,strongsubj,1,adj,n,negative
picturesque,strongsubj,1,adj,n,positive
piety,weaksubj,1,noun,n,positive
pillage,strongsubj,1,verb,n,negative
pillar,strongsubj,1,adj,n,positive
pillar,strongsubj,1,noun,n,positive
pillory,strongsubj,1,verb,y,negative
pinch,weaksubj,1,noun,n,negative
pinch,weaksubj,1,verb,y,negative
pine,strongsubj,1,verb,y,negative
pinnacle,strongsubj,1,noun,n,positive
pious,strongsubj,1,adj,n,positive
pique,weaksubj,1,verb,y,negative
pithy,strongsubj,1,adj,n,positive
pithy,strongsubj,1,noun,n,positive
pitiable,strongsubj,1,adj,n,negative
pitiful,strongsubj,1,adj,n,negative
pitifully,strongsubj,1,adj,n,negative
pitiless,strongsubj,1,adj,n,negative
pitilessly,strongsubj,1,adverb,n,negative
pittance,strongsubj,1,noun,n,negative
pity,strongsubj,1,noun,n,negative
pity,strongsubj,1,verb,y,negative
pivotal,weaksubj,1,adj,n,neutral
placate,strongsubj,1,verb,y,positive
placid,weaksubj,1,adj,n,positive
plagiarize,strongsubj,1,verb,y,negative
plague,strongsubj,1,adj,n,negative
plague,strongsubj,1,noun,n,negative
plague,weaksubj,1,verb,y,negative
plain,weaksubj,1,adj,n,positive
plainly,strongsubj,1,anypos,y,positive
plausibility,strongsubj,1,noun,n,positive
plausible,strongsubj,1,adj,n,positive
player,weaksubj,1,adj,n,neutral
player,weaksubj,1,noun,n,neutral
playful,strongsubj,1,adj,n,positive
playfully,strongsubj,1,adverb,n,positive
plaything,strongsubj,1,adj,n,negative
plaything,strongsubj,1,noun,n,negative
plead,strongsubj,1,verb,y,both
pleading,strongsubj,1,adj,n,both
pleadingly,strongsubj,1,anypos,n,both
plea,weaksubj,1,noun,n,negative
pleas,strongsubj,1,adj,n,negative
pleas,strongsubj,1,noun,n,negative
pleasant,weaksubj,1,adj,n,positive
pleasantly,weaksubj,1,adj,n,positive
please,strongsubj,1,verb,y,positive
pleased,strongsubj,1,adj,n,positive
pleasing,strongsubj,1,anypos,n,positive
pleasingly,strongsubj,1,anypos,y,positive
pleasurable,strongsubj,1,anypos,y,positive
pleasurably,strongsubj,1,anypos,y,positive
pleasure,strongsubj,1,adj,n,positive
pleasure,strongsubj,1,noun,n,positive
plebeian,strongsubj,1,adj,n,negative
pledge,strongsubj,1,noun,n,positive
pledge,strongsubj,1,verb,y,positive
pledges,strongsubj,1,adj,n,positive
pledges,strongsubj,1,noun,n,positive
plenary,weaksubj,1,adj,n,neutral
plentiful,weaksubj,1,adj,n,positive
plenty,strongsubj,1,anypos,y,positive
plight,strongsubj,1,noun,n,negative
plot,strongsubj,1,verb,y,negative
plotters,strongsubj,1,adj,n,negative
plotters,strongsubj,1,noun,n,negative
ploy,strongsubj,1,adj,n,negative
ploy,strongsubj,1,noun,n,negative
plunder,strongsubj,1,verb,y,negative
plunderer,strongsubj,1,anypos,n,negative
plush,strongsubj,1,adj,n,positive
poetic,strongsubj,1,adj,n,positive
poeticize,strongsubj,1,verb,y,positive
poignant,strongsubj,1,adj,n,positive
point,weaksubj,1,adj,n,neutral
point,weaksubj,1,noun,n,neutral
pointless,weaksubj,1,adj,n,negative
pointlessly,weaksubj,1,adverb,n,negative
poise,strongsubj,1,noun,n,positive
poised,strongsubj,1,adj,n,positive
poison,strongsubj,1,adj,n,negative
poison,strongsubj,1,noun,n,negative
poisonous,weaksubj,1,adj,n,negative
poisonously,weaksubj,1,adj,n,negative
polarisation,strongsubj,1,adj,n,negative
polarisation,strongsubj,1,noun,n,negative
polemize,strongsubj,1,verb,y,negative
polished,weaksubj,1,adj,n,positive
polite,weaksubj,1,adj,n,positive
politeness,weaksubj,1,noun,n,positive
pollute,weaksubj,1,verb,y,negative
polluter,strongsubj,1,adj,n,negative
polluter,strongsubj,1,noun,n,negative
polluters,strongsubj,1,adj,n,negative
polluters,strongsubj,1,noun,n,negative
polution,weaksubj,1,noun,n,negative
pompous,strongsubj,1,adj,n,negative
ponder,strongsubj,1,verb,y,neutral
poor,weaksubj,1,adj,n,negative
poorly,strongsubj,1,adverb,n,negative
popular,weaksubj,1,adj,n,positive
popular,weaksubj,1,noun,n,positive
popularity,weaksubj,1,adj,n,positive
popularity,weaksubj,1,noun,n,positive
portable,weaksubj,1,adj,n,positive
posh,strongsubj,1,adj,n,positive
position,weaksubj,1,adj,n,neutral
position,weaksubj,1,noun,n,neutral
positive,weaksubj,1,adj,n,positive
positiveness,strongsubj,1,noun,n,positive
positively,strongsubj,1,adverb,n,positive
possibility,weaksubj,1,adj,n,neutral
possibility,weaksubj,1,noun,n,neutral
possible,weaksubj,1,anypos,y,neutral
possibly,weaksubj,1,anypos,y,neutral
posterity,weaksubj,1,noun,n,positive
posture,weaksubj,1,adj,n,neutral
posture,weaksubj,1,noun,n,neutral
posturing,strongsubj,1,adj,n,negative
posturing,strongsubj,1,noun,n,negative
potent,strongsubj,1,adj,n,positive
potential,weaksubj,1,adj,n,positive
potential,weaksubj,1,noun,n,positive
pout,strongsubj,1,verb,y,negative
poverty,strongsubj,1,noun,n,negative
power,weaksubj,1,adj,n,neutral
power,weaksubj,1,noun,n,neutral
powerful,weaksubj,1,adj,n,positive
powerfully,weaksubj,1,adverb,n,positive
powerless,weaksubj,1,adj,n,negative
practicable,weaksubj,1,adj,n,positive
practical,weaksubj,1,adj,n,positive
practically,weaksubj,1,anypos,n,neutral
pragmatic,strongsubj,1,adj,n,positive
praise,strongsubj,1,noun,n,positive
praise,strongsubj,1,verb,y,positive
praiseworthy,strongsubj,1,adj,n,positive
praising,strongsubj,1,adj,n,positive
praising,strongsubj,1,noun,n,positive
prate,strongsubj,1,verb,y,negative
pratfall,strongsubj,1,noun,n,negative
prattle,strongsubj,1,verb,y,negative
pray,strongsubj,1,verb,y,neutral
pre,weaksubj,1,eminent,adj,n positive
preach,strongsubj,1,verb,y,positive
preaching,strongsubj,1,adj,n,positive
preaching,strongsubj,1,noun,n,positive
precarious,weaksubj,1,adj,n,negative
precariously,weaksubj,1,adverb,n,negative
precaution,strongsubj,1,noun,n,positive
precautions,strongsubj,1,noun,n,positive
precedent,weaksubj,1,noun,n,positive
precious,strongsubj,1,adj,n,positive
precious,strongsubj,1,adverb,n,neutral
precious,strongsubj,1,noun,n,positive
precipitate,strongsubj,1,verb,y,negative
precipitous,strongsubj,1,adj,n,negative
precise,weaksubj,1,adj,n,positive
precisely,weaksubj,1,adverb,n,positive
precision,weaksubj,1,noun,n,positive
predatory,weaksubj,1,adj,n,negative
predicament,strongsubj,1,noun,n,negative
predictable,weaksubj,1,adj,n,neutral
predictablely,weaksubj,1,adverb,n,neutral
predominant,weaksubj,1,adj,n,neutral
preeminent,weaksubj,1,adj,n,positive
preemptive,weaksubj,1,adj,n,positive
prefer,strongsubj,1,verb,y,positive
preferable,strongsubj,1,adj,n,positive
preferable,strongsubj,1,anypos,y,positive
preferably,strongsubj,1,anypos,y,positive
preference,strongsubj,1,noun,n,positive
preferences,strongsubj,1,adj,n,positive
preferences,strongsubj,1,noun,n,positive
prejudge,strongsubj,1,verb,y,negative
prejudice,strongsubj,1,adj,n,negative
prejudice,strongsubj,1,noun,n,negative
prejudicial,strongsubj,1,adj,n,negative
premeditated,strongsubj,1,adj,n,negative
premier,weaksubj,1,adj,n,positive
premium,weaksubj,1,adj,n,positive
preoccupy,weaksubj,1,verb,y,negative
prepared,weaksubj,1,adj,n,positive
preponderance,strongsubj,1,adj,n,positive
preponderance,strongsubj,1,noun,n,positive
preposterous,strongsubj,1,adj,n,negative
preposterously,strongsubj,1,anypos,n,negative
press,weaksubj,1,verb,y,positive
pressing,strongsubj,1,adj,n,negative
pressing,strongsubj,1,noun,n,negative
pressure,weaksubj,1,adj,n,neutral
pressure,weaksubj,1,noun,n,neutral
pressures,weaksubj,1,adj,n,neutral
pressures,weaksubj,1,noun,n,neutral
prestige,strongsubj,1,noun,n,positive
prestigious,weaksubj,1,adj,n,positive
presumably,strongsubj,1,anypos,y,neutral
presume,strongsubj,1,verb,y,negative
presumptuous,strongsubj,1,adj,n,negative
presumptuous,strongsubj,1,anypos,y,negative
presumptuously,strongsubj,1,anypos,n,negative
pretence,strongsubj,1,adj,n,negative
pretence,strongsubj,1,noun,n,negative
pretend,strongsubj,1,verb,n,negative
pretense,strongsubj,1,adj,n,negative
pretense,strongsubj,1,noun,n,negative
pretentious,strongsubj,1,anypos,n,negative
pretentiously,strongsubj,1,anypos,n,negative
prettily,strongsubj,1,anypos,n,positive
pretty,strongsubj,1,anypos,n,positive
prevalent,weaksubj,1,adj,n,neutral
prevaricate,strongsubj,1,verb,y,negative
priceless,strongsubj,1,adj,n,positive
pricey,weaksubj,1,adj,n,negative
prickle,strongsubj,1,verb,y,negative
prickles,strongsubj,1,adj,n,negative
prickles,strongsubj,1,noun,n,negative
pride,strongsubj,1,noun,n,positive
prideful,strongsubj,1,adj,n,negative
primarily,weaksubj,1,adj,n,neutral
primary,weaksubj,1,adj,n,neutral
prime,weaksubj,1,adj,n,neutral
primitive,weaksubj,1,adj,n,negative
primitive,weaksubj,1,noun,n,negative
principle,weaksubj,1,adj,n,positive
principle,weaksubj,1,noun,n,positive
principled,weaksubj,1,adj,n,positive
prison,weaksubj,1,noun,n,negative
prisoner,weaksubj,1,noun,n,negative
privilege,strongsubj,1,noun,n,positive
privileged,strongsubj,1,adj,n,positive
prize,strongsubj,1,verb,y,positive
pro,weaksubj,1,noun,n,positive
pro,strongsubj,1,American,adj,n positive
pro,strongsubj,1,American,noun,n positive
pro,strongsubj,1,Beijing,adj,n positive
pro,strongsubj,1,Beijing,noun,n positive
pro,strongsubj,1,Cuba,adj,n positive
pro,strongsubj,1,Cuba,noun,n positive
pro,strongsubj,1,peace,adj,n positive
pro,strongsubj,1,peace,noun,n positive
proactive,strongsubj,1,adj,n,positive
proactive,strongsubj,1,noun,n,positive
problem,weaksubj,1,noun,n,negative
problematic,strongsubj,1,adj,n,negative
problematic,strongsubj,1,noun,n,negative
problems,weaksubj,1,adj,n,negative
problems,weaksubj,1,noun,n,negative
proclaim,strongsubj,1,verb,y,neutral
procrastinate,strongsubj,1,verb,y,negative
procrastination,strongsubj,1,noun,n,negative
prodigious,strongsubj,1,adj,n,positive
prodigiously,strongsubj,1,anypos,n,positive
prodigy,strongsubj,1,noun,n,positive
productive,weaksubj,1,adj,n,positive
profane,strongsubj,1,adj,n,negative
profane,strongsubj,1,verb,y,negative
profanity,strongsubj,1,noun,n,negative
profess,strongsubj,1,verb,y,positive
proficient,strongsubj,1,adj,n,positive
proficiently,strongsubj,1,adverb,n,positive
profit,weaksubj,1,noun,n,positive
profit,weaksubj,1,verb,y,positive
profitable,weaksubj,1,adj,n,positive
profound,strongsubj,1,adj,n,positive
profoundly,strongsubj,1,anypos,n,positive
profuse,strongsubj,1,adj,n,positive
profusely,strongsubj,1,anypos,n,positive
profusion,strongsubj,1,noun,n,positive
prognosticate,strongsubj,1,verb,y,neutral
progress,weaksubj,1,noun,n,positive
progress,weaksubj,1,verb,y,positive
progressive,weaksubj,1,adj,n,positive
prohibit,weaksubj,1,verb,y,negative
prohibitive,weaksubj,1,adj,n,negative
prohibitively,weaksubj,1,adverb,n,negative
prolific,weaksubj,1,adj,n,positive
prominent,weaksubj,1,adj,n,positive
prominence,weaksubj,1,noun,n,positive
promise,strongsubj,1,adj,n,positive
promise,strongsubj,1,noun,n,positive
promising,strongsubj,1,adj,n,positive
promoter,strongsubj,1,adj,n,positive
promoter,strongsubj,1,noun,n,positive
prompt,weaksubj,1,adj,n,positive
promptly,weaksubj,1,adverb,n,positive
propaganda,strongsubj,1,adj,n,negative
propaganda,strongsubj,1,noun,n,negative
propagandize,strongsubj,1,verb,y,negative
proper,weaksubj,1,adj,n,positive
properly,weaksubj,1,adverb,n,positive
prophesy,strongsubj,1,verb,y,neutral
propitious,strongsubj,1,adj,n,positive
